"id","female","city","age","logins","mandalorian","unsubscribe"
4721,1,1,45,2,1,0
4722,1,1,55,2,1,0
4723,0,1,54,4,1,0
4724,0,0,45,8,0,0
4725,0,1,57,10,0,0
4726,0,1,58,0,1,1
4727,0,1,50,0,1,0
4728,0,1,56,5,1,0
4729,1,1,36,0,1,0
4730,1,1,46,5,1,1
4731,1,1,43,3,1,0
4732,1,1,44,0,1,0
4733,0,1,46,3,1,0
4734,1,1,48,10,0,1
4735,0,1,47,10,0,1
4736,0,1,56,9,0,0
4737,1,1,41,5,1,1
4738,1,1,49,10,0,0
4739,0,1,35,4,1,0
4740,1,1,46,2,1,1
4741,0,1,59,9,0,0
4742,0,1,32,7,1,0
4743,1,1,46,8,0,0
4744,0,1,44,9,0,0
4745,0,1,46,10,0,1
4746,1,0,39,0,1,0
4747,1,0,47,0,1,0
4748,1,1,42,0,1,0
4749,1,1,43,3,1,0
4750,1,1,40,5,1,0
4751,0,0,30,2,1,1
4752,1,1,34,7,1,0
4753,0,1,52,8,0,0
4754,0,1,55,4,1,0
4755,0,0,38,0,1,0
4756,0,1,45,0,1,0
4757,1,1,48,9,0,0
4758,1,1,46,10,0,1
4759,0,1,47,5,1,1
4760,1,1,51,8,1,0
4761,0,1,43,8,0,0
4762,1,0,53,0,1,1
4763,1,1,55,10,0,0
4764,1,1,38,5,1,0
4765,1,0,31,0,1,0
4766,1,1,42,2,1,1
4767,0,1,48,4,1,0
4768,0,1,43,0,1,0
4769,1,1,44,0,1,0
4770,1,1,52,3,1,0
4771,1,1,52,8,0,0
4772,1,1,49,5,1,0
4773,0,1,40,0,1,0
4774,1,1,47,3,1,0
4775,0,1,44,3,1,0
4776,1,1,46,10,0,0
4777,0,1,43,5,1,0
4778,1,1,63,10,0,0
4779,1,1,42,0,1,1
4780,1,1,43,8,1,1
4781,1,1,54,5,1,0
4782,0,1,63,5,1,0
4783,1,1,37,9,0,1
4784,1,1,29,5,1,0
4785,1,0,53,0,1,0
4786,1,1,48,3,1,1
4787,1,1,49,0,1,1
4788,0,1,48,4,1,0
4789,1,1,51,0,1,1
4790,0,0,43,0,1,1
4791,1,1,42,7,1,1
4792,0,1,59,8,0,0
4793,0,1,35,2,1,0
4794,0,1,45,7,1,0
4795,1,1,36,10,0,0
4796,1,1,46,10,0,0
4797,1,1,47,3,1,1
4798,1,1,53,7,1,1
4799,1,1,44,0,1,0
4800,0,1,59,9,0,0
4801,0,1,40,10,0,0
4802,1,0,53,0,1,0
4803,1,1,40,10,0,0
4804,0,1,55,5,1,0
4805,0,1,40,0,1,0
4806,0,1,40,8,0,0
4807,1,1,47,3,1,0
4808,1,0,41,2,1,0
4809,1,1,57,9,0,0
4810,1,0,43,0,1,0
4811,0,1,45,10,0,0
4812,0,1,32,0,1,1
4813,0,1,45,2,1,0
4814,1,1,47,3,1,0
4815,0,1,50,5,1,0
4816,0,1,55,5,1,1
4817,1,1,50,3,1,0
4818,1,1,45,10,0,0
4819,0,1,26,5,1,1
4820,0,1,45,10,0,0
4821,0,0,42,0,1,1
4822,1,1,43,3,1,0
4823,0,1,47,3,1,0
4824,1,0,41,0,1,0
4825,1,1,50,8,1,1
4826,1,1,41,7,1,0
4827,1,1,40,0,1,0
4828,0,1,53,5,1,0
4829,1,1,42,9,0,0
4830,0,1,31,5,1,0
4831,0,1,40,3,1,1
4832,1,1,45,10,0,0
4833,1,0,38,0,1,1
4834,1,1,51,0,1,0
4835,0,1,41,0,1,1
4836,0,1,41,0,1,1
4837,1,1,53,5,1,0
4838,1,1,42,5,1,0
4839,1,1,36,2,1,0
4840,0,1,42,10,0,0
4841,1,0,41,0,1,0
4842,1,1,41,7,1,0
4843,1,1,40,0,1,1
4844,1,0,49,7,0,0
4845,0,1,46,8,1,1
4846,0,1,41,5,1,1
4847,0,1,50,10,0,0
4848,1,1,53,3,1,1
4849,0,1,55,5,1,0
4850,1,1,46,4,1,0
4851,0,1,48,3,1,1
4852,0,1,46,9,0,0
4853,1,1,32,9,0,0
4854,1,1,29,3,1,0
4855,1,0,50,8,0,0
4856,0,1,58,7,1,0
4857,1,0,51,3,1,0
4858,1,1,52,0,1,0
4859,1,1,52,2,1,1
4860,0,0,36,9,0,0
4861,0,0,47,3,1,0
4862,1,1,51,9,0,0
4863,1,1,54,0,1,0
4864,1,1,44,4,1,1
4865,0,1,45,10,0,0
4866,0,1,61,5,1,0
4867,1,1,51,3,1,1
4868,0,0,63,0,1,0
4869,0,1,45,10,0,0
4870,1,1,55,10,0,0
4871,0,1,55,10,0,0
4872,1,1,50,5,1,0
4873,1,1,59,10,0,0
4874,0,1,43,9,0,0
4875,1,1,47,5,1,0
4876,1,1,39,0,1,0
4877,1,0,42,0,1,1
4878,0,1,28,10,0,0
4879,0,1,53,0,1,0
4880,0,0,40,0,1,1
4881,0,1,43,2,1,0
4882,1,0,57,0,1,0
4883,0,1,34,8,0,0
4884,1,1,46,7,1,1
4885,0,0,49,0,1,1
4886,0,1,58,8,0,0
4887,0,1,46,3,1,0
4888,1,1,42,9,0,0
4889,1,1,50,5,1,0
4890,0,1,46,0,1,0
4891,1,1,51,8,0,1
4892,0,1,51,4,1,0
4893,1,0,50,0,1,1
4894,1,1,47,3,1,0
4895,0,1,38,10,0,0
4896,1,0,37,0,1,0
4897,1,1,53,9,0,1
4898,0,0,56,5,0,0
4899,0,1,41,7,1,1
4900,0,1,45,7,1,1
4901,0,1,49,3,1,1
4902,0,1,43,5,1,0
4903,0,1,44,0,1,0
4904,1,0,55,0,1,1
4905,1,1,39,5,1,0
4906,0,1,41,10,0,0
4907,0,1,36,4,1,0
4908,1,1,41,3,1,1
4909,1,1,45,8,1,0
4910,0,1,56,10,0,0
4911,1,0,41,0,1,0
4912,0,0,43,0,1,1
4913,0,1,50,0,1,1
4914,1,1,39,3,1,0
4915,1,1,57,3,1,0
4916,0,1,44,9,0,1
4917,0,1,37,7,1,1
4918,0,1,35,0,1,1
4919,0,1,44,5,1,0
4920,1,0,47,8,0,0
4921,0,1,46,3,1,0
4922,1,1,42,5,1,1
4923,0,0,46,0,1,1
4924,1,1,45,9,0,0
4925,1,1,37,5,1,0
4926,1,1,51,10,0,0
4927,1,1,56,10,0,0
4928,0,1,40,9,0,0
4929,1,1,41,7,1,0
4930,1,1,48,7,1,0
4931,1,1,55,10,0,0
4932,0,1,51,9,0,0
4933,0,1,48,10,0,0
4934,0,1,42,3,1,0
4935,0,1,32,0,1,0
4936,1,1,44,7,1,1
4937,0,0,50,7,0,1
4938,1,1,43,9,0,0
4939,0,1,44,0,1,0
4940,0,1,56,10,0,1
4941,1,0,48,8,0,0
4942,0,1,43,5,1,1
4943,0,1,49,10,0,0
4944,1,0,41,0,1,1
4945,1,1,47,10,0,0
4946,0,1,42,0,1,0
4947,0,1,53,5,1,0
4948,1,1,41,8,0,0
4949,0,0,35,0,1,0
4950,1,1,55,2,1,0
4951,0,1,43,3,1,0
4952,0,1,45,10,0,0
4953,1,1,45,4,1,0
4954,1,1,41,10,0,0
4955,0,1,50,8,0,1
4956,0,1,53,0,1,0
4957,1,1,46,3,1,0
4958,1,0,42,0,1,1
4959,0,1,58,8,0,0
4960,1,1,41,0,1,1
4961,0,1,46,5,1,0
4962,1,1,47,0,1,0
4963,1,1,61,3,1,0
4964,0,0,41,0,1,1
4965,1,1,46,7,1,1
4966,1,1,51,8,1,0
4967,1,1,48,10,0,0
4968,0,1,46,10,0,0
4969,1,0,36,0,1,1
4970,1,1,37,10,0,0
4971,1,1,30,0,1,1
4972,1,1,46,0,1,1
4973,0,1,44,4,1,0
4974,0,1,38,0,1,0
4975,1,1,46,7,1,0
4976,0,1,51,2,1,0
4977,1,1,48,5,1,0
4978,1,1,40,0,1,1
4979,1,1,51,0,1,0
4980,1,1,42,0,1,0
4981,1,1,38,3,1,0
4982,0,1,44,3,1,1
4983,0,1,55,3,1,0
4984,0,1,51,10,0,1
4985,1,1,41,0,1,0
4986,0,1,43,8,0,0
4987,1,1,44,10,0,0
4988,0,1,52,0,1,1
4989,0,1,50,10,0,0
4990,1,1,37,3,1,0
4991,1,0,50,0,1,0
4992,0,1,50,8,0,1
4993,1,1,47,3,1,1
4994,1,1,41,0,1,0
4995,1,1,45,10,0,0
4996,0,1,50,0,1,1
4997,0,1,47,9,0,0
4998,0,1,37,5,1,1
4999,1,1,35,5,1,0
5000,1,1,49,4,1,0
